SerialNumber,EpochTime,Latitude,Longitude,APName,RSSI,Frequency,
7995,1601196824818,26.52701775,128.02805609,AP005,-90, 2412,
7996,1601196825836,26.52701221,128.028046,AP004,-64, 2412,
7996,1601196825836,26.52701221,128.028046,AP003,-73, 2432,
7996,1601196825836,26.52701221,128.028046,AP002,-78, 2447,
7996,1601196825836,26.52701221,128.028046,AP001,-80, 2462,
7996,1601196825836,26.52701221,128.028046,AP005,-86, 2412,
7996,1601196825836,26.52701221,128.028046,AP005,-90, 2412,
7997,1601196826824,26.52700758,128.02803645,AP004,-67, 2412,
7997,1601196826824,26.52700758,128.02803645,AP003,-73, 2432,
7997,1601196826824,26.52700758,128.02803645,AP001,-82, 2462,
7997,1601196826824,26.52700758,128.02803645,AP002,-82, 2447,
7997,1601196826824,26.52700758,128.02803645,AP005,-84, 2412,
7998,1601196827824,26.52700424,128.02802612,AP004,-67, 2412,
7998,1601196827824,26.52700424,128.02802612,AP003,-73, 2432,
7998,1601196827824,26.52700424,128.02802612,AP001,-82, 2462,
7998,1601196827824,26.52700424,128.02802612,AP002,-82, 2447,
7998,1601196827824,26.52700424,128.02802612,AP005,-84, 2412,
7999,1601196828817,26.52700268,128.02801646,AP004,-63, 2412,
7999,1601196828817,26.52700268,128.02801646,AP003,-73, 2432,
7999,1601196828817,26.52700268,128.02801646,AP002,-82, 2447,
7999,1601196828817,26.52700268,128.02801646,AP001,-84, 2462,
8000,1601196829826,26.52700156,128.02800701,AP004,-63, 2412,
8000,1601196829826,26.52700156,128.02800701,AP003,-73, 2432,
8000,1601196829826,26.52700156,128.02800701,AP002,-82, 2447,
8000,1601196829826,26.52700156,128.02800701,AP001,-84, 2462,
8001,1601196830823,26.52700032,128.02799752,AP004,-60, 2412,
8001,1601196830823,26.52700032,128.02799752,AP003,-73, 2432,
8001,1601196830823,26.52700032,128.02799752,AP001,-81, 2462,
8001,1601196830823,26.52700032,128.02799752,AP002,-84, 2447,
8002,1601196831818,26.52699918,128.02798764,AP004,-60, 2412,
8002,1601196831818,26.52699918,128.02798764,AP003,-73, 2432,
8002,1601196831818,26.52699918,128.02798764,AP001,-81, 2462,
8002,1601196831818,26.52699918,128.02798764,AP002,-84, 2447,
8003,1601196832827,26.52699579,128.0279778,AP003,-74, 2432,
8003,1601196832827,26.52699579,128.0279778,AP001,-81, 2462,
8003,1601196832827,26.52699579,128.0279778,AP002,-82, 2447,
8003,1601196832827,26.52699579,128.0279778,AP005,-85, 2412,
8004,1601196833828,26.52699096,128.02797009,AP003,-74, 2432,
8004,1601196833828,26.52699096,128.02797009,AP001,-81, 2462,
8004,1601196833828,26.52699096,128.02797009,AP002,-82, 2447,
8004,1601196833828,26.52699096,128.02797009,AP005,-85, 2412,
8005,1601196834849,26.52698892,128.02796226,AP004,-65, 2412,
8005,1601196834849,26.52698892,128.02796226,AP001,-71, 2462,
8005,1601196834849,26.52698892,128.02796226,AP003,-73, 2432,
8005,1601196834849,26.52698892,128.02796226,AP002,-83, 2447,
8005,1601196834849,26.52698892,128.02796226,AP005,-85, 2412,
8006,1601196835821,26.52699124,128.0279532,AP004,-65, 2412,
8006,1601196835821,26.52699124,128.0279532,AP001,-71, 2462,
8006,1601196835821,26.52699124,128.0279532,AP003,-73, 2432,
8006,1601196835821,26.52699124,128.0279532,AP002,-83, 2447,
8006,1601196835821,26.52699124,128.0279532,AP005,-85, 2412,
8007,1601196836822,26.5269956,128.02794454,AP004,-66, 2412,
8007,1601196836822,26.5269956,128.02794454,AP001,-70, 2462,
8007,1601196836822,26.5269956,128.02794454,AP003,-76, 2432,
8007,1601196836822,26.5269956,128.02794454,AP002,-78, 2447,
8007,1601196836822,26.5269956,128.02794454,AP005,-86, 2412,
8008,1601196837848,26.52700099,128.02793811,AP004,-66, 2412,
8008,1601196837848,26.52700099,128.02793811,AP001,-70, 2462,
8008,1601196837848,26.52700099,128.02793811,AP003,-76, 2432,
8008,1601196837848,26.52700099,128.02793811,AP002,-78, 2447,
8008,1601196837848,26.52700099,128.02793811,AP005,-86, 2412,
8009,1601196838820,26.52701065,128.027932,AP004,-63, 2412,
8009,1601196838820,26.52701065,128.027932,AP001,-74, 2462,
8009,1601196838820,26.52701065,128.027932,AP002,-75, 2447,
8009,1601196838820,26.52701065,128.027932,AP003,-77, 2432,
8009,1601196838820,26.52701065,128.027932,AP005,-85, 2412,
8010,1601196839833,26.52701791,128.02793208,AP004,-63, 2412,
8010,1601196839833,26.52701791,128.02793208,AP001,-74, 2462,
8010,1601196839833,26.52701791,128.02793208,AP002,-75, 2447,
8010,1601196839833,26.52701791,128.02793208,AP003,-77, 2432,
8010,1601196839833,26.52701791,128.02793208,AP005,-85, 2412,
8011,1601196840824,26.5270251,128.0279377,AP001,-71, 2462,
8011,1601196840824,26.5270251,128.0279377,AP004,-78, 2412,
8011,1601196840824,26.5270251,128.0279377,AP002,-79, 2447,
8011,1601196840824,26.5270251,128.0279377,AP003,-80, 2432,
8011,1601196840824,26.5270251,128.0279377,AP005,-84, 2412,
8012,1601196841826,26.52703134,128.02794623,AP001,-71, 2462,
8012,1601196841826,26.52703134,128.02794623,AP004,-78, 2412,
8012,1601196841826,26.52703134,128.02794623,AP002,-79, 2447,
8012,1601196841826,26.52703134,128.02794623,AP003,-80, 2432,
8012,1601196841826,26.52703134,128.02794623,AP005,-84, 2412,
8013,1601196842824,26.52703579,128.02795722,AP004,-70, 2412,
8013,1601196842824,26.52703579,128.02795722,AP001,-74, 2462,
8013,1601196842824,26.52703579,128.02795722,AP002,-78, 2447,
8013,1601196842824,26.52703579,128.02795722,AP003,-79, 2432,
8013,1601196842824,26.52703579,128.02795722,AP005,-81, 2412,
8014,1601196843831,26.5270385,128.02796792,AP004,-70, 2412,
8014,1601196843831,26.5270385,128.02796792,AP001,-74, 2462,
8014,1601196843831,26.5270385,128.02796792,AP002,-78, 2447,
8014,1601196843831,26.5270385,128.02796792,AP003,-79, 2432,
8014,1601196843831,26.5270385,128.02796792,AP005,-81, 2412,
8015,1601196844818,26.52704227,128.02797837,AP004,-68, 2412,
8015,1601196844818,26.52704227,128.02797837,AP001,-71, 2462,
8015,1601196844818,26.52704227,128.02797837,AP003,-74, 2432,
8015,1601196844818,26.52704227,128.02797837,AP002,-76, 2447,
8015,1601196844818,26.52704227,128.02797837,AP005,-77, 2412,
8016,1601196845815,26.52704922,128.02798601,AP004,-68, 2412,
8016,1601196845815,26.52704922,128.02798601,AP001,-71, 2462,
8016,1601196845815,26.52704922,128.02798601,AP003,-74, 2432,
8016,1601196845815,26.52704922,128.02798601,AP002,-76, 2447,
8016,1601196845815,26.52704922,128.02798601,AP005,-77, 2412,
8017,1601196846826,26.52705846,128.02798988,AP004,-71, 2412,
8017,1601196846826,26.52705846,128.02798988,AP001,-72, 2462,
8017,1601196846826,26.52705846,128.02798988,AP002,-75, 2447,
8017,1601196846826,26.52705846,128.02798988,AP003,-78, 2432,
8017,1601196846826,26.52705846,128.02798988,AP005,-79, 2412,
8018,1601196847804,26.52706983,128.02798547,AP004,-71, 2412,
8018,1601196847804,26.52706983,128.02798547,AP001,-72, 2462,
8018,1601196847804,26.52706983,128.02798547,AP002,-75, 2447,
8018,1601196847804,26.52706983,128.02798547,AP003,-78, 2432,
8018,1601196847804,26.52706983,128.02798547,AP005,-79, 2412,
8019,1601196848823,26.52707523,128.02796911,AP001,-72, 2462,
8019,1601196848823,26.52707523,128.02796911,AP002,-75, 2447,
8019,1601196848823,26.52707523,128.02796911,AP004,-76, 2412,
8019,1601196848823,26.52707523,128.02796911,AP003,-81, 2432,
8019,1601196848823,26.52707523,128.02796911,AP005,-83, 2412,
8020,1601196849814,26.52707122,128.02795016,AP001,-72, 2462,
8020,1601196849814,26.52707122,128.02795016,AP002,-75, 2447,
8020,1601196849814,26.52707122,128.02795016,AP004,-76, 2412,
8020,1601196849814,26.52707122,128.02795016,AP003,-81, 2432,
8020,1601196849814,26.52707122,128.02795016,AP005,-83, 2412,
8021,1601196850817,26.52706591,128.02793581,AP004,-70, 2412,
8021,1601196850817,26.52706591,128.02793581,AP005,-74, 2412,
8021,1601196850817,26.52706591,128.02793581,AP003,-76, 2432,
8021,1601196850817,26.52706591,128.02793581,AP001,-78, 2462,
8021,1601196850817,26.52706591,128.02793581,AP002,-81, 2447,
8022,1601196851811,26.52706174,128.02792271,AP004,-70, 2412,
8022,1601196851811,26.52706174,128.02792271,AP005,-74, 2412,
8022,1601196851811,26.52706174,128.02792271,AP003,-76, 2432,
8022,1601196851811,26.52706174,128.02792271,AP001,-78, 2462,
8022,1601196851811,26.52706174,128.02792271,AP002,-81, 2447,
8023,1601196852822,26.52706412,128.02791303,AP004,-71, 2412,
8023,1601196852822,26.52706412,128.02791303,AP001,-74, 2462,
8023,1601196852822,26.52706412,128.02791303,AP003,-77, 2432,
8023,1601196852822,26.52706412,128.02791303,AP005,-81, 2412,
8023,1601196852822,26.52706412,128.02791303,AP002,-82, 2447,
8024,1601196853824,26.52707165,128.02791415,AP004,-71, 2412,
8024,1601196853824,26.52707165,128.02791415,AP001,-74, 2462,
8024,1601196853824,26.52707165,128.02791415,AP003,-77, 2432,
8024,1601196853824,26.52707165,128.02791415,AP005,-81, 2412,
8024,1601196853824,26.52707165,128.02791415,AP002,-82, 2447,
8025,1601196854819,26.52707954,128.02792382,AP001,-71, 2462,
8025,1601196854819,26.52707954,128.02792382,AP004,-76, 2412,
8025,1601196854819,26.52707954,128.02792382,AP002,-76, 2447,
8025,1601196854819,26.52707954,128.02792382,AP005,-77, 2412,
8025,1601196854819,26.52707954,128.02792382,AP003,-83, 2432,
8026,1601196855845,26.52708587,128.02793507,AP001,-71, 2462,
8026,1601196855845,26.52708587,128.02793507,AP004,-76, 2412,
8026,1601196855845,26.52708587,128.02793507,AP002,-76, 2447,
8026,1601196855845,26.52708587,128.02793507,AP005,-77, 2412,
8026,1601196855845,26.52708587,128.02793507,AP003,-83, 2432,
8027,1601196856821,26.52709176,128.02794541,AP001,-70, 2462,
8027,1601196856821,26.52709176,128.02794541,AP005,-72, 2412,
8027,1601196856821,26.52709176,128.02794541,AP004,-73, 2412,
8027,1601196856821,26.52709176,128.02794541,AP002,-78, 2447,
8027,1601196856821,26.52709176,128.02794541,AP003,-82, 2432,
8028,1601196857822,26.52709691,128.02795541,AP001,-70, 2462,
8028,1601196857822,26.52709691,128.02795541,AP005,-72, 2412,
8028,1601196857822,26.52709691,128.02795541,AP004,-73, 2412,
8028,1601196857822,26.52709691,128.02795541,AP002,-78, 2447,
8028,1601196857822,26.52709691,128.02795541,AP003,-82, 2432,
8029,1601196858820,26.52710497,128.02796233,AP001,-71, 2462,
8029,1601196858820,26.52710497,128.02796233,AP002,-72, 2447,
8029,1601196858820,26.52710497,128.02796233,AP004,-74, 2412,
8029,1601196858820,26.52710497,128.02796233,AP005,-74, 2412,
8029,1601196858820,26.52710497,128.02796233,AP003,-80, 2432,
8030,1601196859831,26.52711478,128.02795959,AP001,-71, 2462,
8030,1601196859831,26.52711478,128.02795959,AP002,-72, 2447,
8030,1601196859831,26.52711478,128.02795959,AP004,-74, 2412,
8030,1601196859831,26.52711478,128.02795959,AP005,-74, 2412,
8030,1601196859831,26.52711478,128.02795959,AP003,-80, 2432,
8031,1601196860830,26.52712099,128.0279502,AP005,-74, 2412,
8031,1601196860830,26.52712099,128.0279502,AP001,-75, 2462,
8031,1601196860830,26.52712099,128.0279502,AP002,-77, 2447,
8031,1601196860830,26.52712099,128.0279502,AP004,-80, 2412,
8031,1601196860830,26.52712099,128.0279502,AP003,-86, 2432,
8032,1601196861818,26.52712306,128.02793856,AP005,-74, 2412,
8032,1601196861818,26.52712306,128.02793856,AP001,-75, 2462,
8032,1601196861818,26.52712306,128.02793856,AP002,-77, 2447,
8032,1601196861818,26.52712306,128.02793856,AP004,-80, 2412,
8032,1601196861818,26.52712306,128.02793856,AP003,-86, 2432,
8033,1601196862818,26.52712011,128.02792621,AP004,-72, 2412,
8033,1601196862818,26.52712011,128.02792621,AP005,-76, 2412,
8033,1601196862818,26.52712011,128.02792621,AP003,-79, 2432,
8033,1601196862818,26.52712011,128.02792621,AP001,-79, 2462,
8033,1601196862818,26.52712011,128.02792621,AP002,-82, 2447,
8034,1601196863828,26.52711551,128.02791403,AP004,-72, 2412,
8034,1601196863828,26.52711551,128.02791403,AP005,-76, 2412,
8034,1601196863828,26.52711551,128.02791403,AP003,-79, 2432,
8034,1601196863828,26.52711551,128.02791403,AP001,-79, 2462,
8034,1601196863828,26.52711551,128.02791403,AP002,-82, 2447,
8035,1601196864821,26.52711202,128.02790238,AP004,-73, 2412,
8035,1601196864821,26.52711202,128.02790238,AP002,-80, 2447,
8035,1601196864821,26.52711202,128.02790238,AP003,-81, 2432,
8035,1601196864821,26.52711202,128.02790238,AP001,-83, 2462,
8036,1601196865825,26.52711036,128.02789158,AP004,-73, 2412,
8036,1601196865825,26.52711036,128.02789158,AP002,-80, 2447,
8036,1601196865825,26.52711036,128.02789158,AP003,-81, 2432,
8036,1601196865825,26.52711036,128.02789158,AP001,-83, 2462,
8037,1601196866841,26.52711028,128.02788322,AP004,-67, 2412,
8037,1601196866841,26.52711028,128.02788322,AP005,-72, 2412,
8037,1601196866841,26.52711028,128.02788322,AP001,-74, 2462,
8037,1601196866841,26.52711028,128.02788322,AP002,-82, 2447,
8037,1601196866841,26.52711028,128.02788322,AP003,-85, 2432,
8038,1601196867863,26.52711594,128.02787884,AP004,-67, 2412,
8038,1601196867863,26.52711594,128.02787884,AP005,-72, 2412,
8038,1601196867863,26.52711594,128.02787884,AP001,-74, 2462,
8038,1601196867863,26.52711594,128.02787884,AP002,-82, 2447,
8038,1601196867863,26.52711594,128.02787884,AP003,-85, 2432,
8039,1601196868834,26.52712583,128.02788121,AP001,-71, 2462,
8039,1601196868834,26.52712583,128.02788121,AP002,-72, 2447,
8039,1601196868834,26.52712583,128.02788121,AP005,-74, 2412,
8039,1601196868834,26.52712583,128.02788121,AP004,-81, 2412,
8040,1601196869810,26.52713543,128.02788881,AP001,-71, 2462,
8040,1601196869810,26.52713543,128.02788881,AP002,-72, 2447,
8040,1601196869810,26.52713543,128.02788881,AP005,-74, 2412,
8040,1601196869810,26.52713543,128.02788881,AP004,-81, 2412,
8041,1601196870823,26.52714323,128.02789761,AP005,-71, 2412,
8041,1601196870823,26.52714323,128.02789761,AP001,-72, 2462,
8041,1601196870823,26.52714323,128.02789761,AP002,-75, 2447,
8041,1601196870823,26.52714323,128.02789761,AP004,-77, 2412,
8041,1601196870823,26.52714323,128.02789761,AP003,-84, 2432,
8042,1601196871821,26.52715052,128.02790534,AP005,-71, 2412,
8042,1601196871821,26.52715052,128.02790534,AP001,-72, 2462,
8042,1601196871821,26.52715052,128.02790534,AP002,-75, 2447,
8042,1601196871821,26.52715052,128.02790534,AP004,-77, 2412,
8042,1601196871821,26.52715052,128.02790534,AP003,-84, 2432,
8043,1601196872821,26.5271614,128.02791065,AP005,-68, 2412,
8043,1601196872821,26.5271614,128.02791065,AP001,-74, 2462,
8043,1601196872821,26.5271614,128.02791065,AP002,-75, 2447,
8043,1601196872821,26.5271614,128.02791065,AP004,-78, 2412,
8043,1601196872821,26.5271614,128.02791065,AP003,-82, 2432,
8044,1601196873833,26.52717241,128.02790691,AP005,-68, 2412,
8044,1601196873833,26.52717241,128.02790691,AP001,-74, 2462,
8044,1601196873833,26.52717241,128.02790691,AP002,-75, 2447,
8044,1601196873833,26.52717241,128.02790691,AP004,-78, 2412,
8044,1601196873833,26.52717241,128.02790691,AP003,-82, 2432,
8045,1601196874828,26.52717867,128.02789833,AP005,-68, 2412,
8045,1601196874828,26.52717867,128.02789833,AP001,-76, 2462,
8045,1601196874828,26.52717867,128.02789833,AP002,-76, 2447,
8045,1601196874828,26.52717867,128.02789833,AP004,-82, 2412,
8045,1601196874828,26.52717867,128.02789833,AP003,-82, 2432,
8046,1601196875837,26.52717794,128.02788499,AP005,-68, 2412,
8046,1601196875837,26.52717794,128.02788499,AP001,-76, 2462,
8046,1601196875837,26.52717794,128.02788499,AP002,-76, 2447,
8046,1601196875837,26.52717794,128.02788499,AP004,-82, 2412,
8046,1601196875837,26.52717794,128.02788499,AP003,-82, 2432,
8047,1601196876822,26.52717089,128.02787225,AP005,-65, 2412,
8047,1601196876822,26.52717089,128.02787225,AP001,-76, 2462,
8047,1601196876822,26.52717089,128.02787225,AP004,-77, 2412,
8047,1601196876822,26.52717089,128.02787225,AP002,-80, 2447,
8047,1601196876822,26.52717089,128.02787225,AP003,-82, 2432,
8048,1601196877824,26.52716631,128.02786035,AP005,-65, 2412,
8048,1601196877824,26.52716631,128.02786035,AP001,-76, 2462,
8048,1601196877824,26.52716631,128.02786035,AP004,-77, 2412,
8048,1601196877824,26.52716631,128.02786035,AP002,-80, 2447,
8048,1601196877824,26.52716631,128.02786035,AP003,-82, 2432,
8049,1601196878821,26.5271681,128.02785157,AP005,-65, 2412,
8049,1601196878821,26.5271681,128.02785157,AP004,-71, 2412,
8049,1601196878821,26.5271681,128.02785157,AP003,-77, 2432,
8049,1601196878821,26.5271681,128.02785157,AP001,-77, 2462,
8049,1601196878821,26.5271681,128.02785157,AP002,-82, 2447,
8050,1601196879838,26.52717575,128.02784864,AP005,-65, 2412,
8050,1601196879838,26.52717575,128.02784864,AP004,-71, 2412,
8050,1601196879838,26.52717575,128.02784864,AP003,-77, 2432,
8050,1601196879838,26.52717575,128.02784864,AP001,-77, 2462,
8050,1601196879838,26.52717575,128.02784864,AP002,-82, 2447,
8051,1601196880831,26.52718333,128.02785578,AP001,-73, 2462,
8051,1601196880831,26.52718333,128.02785578,AP002,-77, 2447,
8051,1601196880831,26.52718333,128.02785578,AP004,-83, 2412,
8051,1601196880831,26.52718333,128.02785578,AP003,-83, 2432,
8052,1601196881828,26.52718837,128.02786726,AP001,-73, 2462,
8052,1601196881828,26.52718837,128.02786726,AP002,-77, 2447,
8052,1601196881828,26.52718837,128.02786726,AP004,-83, 2412,
8052,1601196881828,26.52718837,128.02786726,AP003,-83, 2432,
8053,1601196882833,26.52719744,128.02787551,AP005,-62, 2412,
8053,1601196882833,26.52719744,128.02787551,AP001,-72, 2462,
8053,1601196882833,26.52719744,128.02787551,AP002,-76, 2447,
8053,1601196882833,26.52719744,128.02787551,AP004,-81, 2412,
8053,1601196882833,26.52719744,128.02787551,AP003,-82, 2432,
8054,1601196883827,26.52720607,128.02787001,AP005,-62, 2412,
8054,1601196883827,26.52720607,128.02787001,AP001,-72, 2462,
8054,1601196883827,26.52720607,128.02787001,AP002,-76, 2447,
8054,1601196883827,26.52720607,128.02787001,AP004,-81, 2412,
8054,1601196883827,26.52720607,128.02787001,AP003,-82, 2432,
8055,1601196884831,26.5272053,128.02785625,AP005,-57, 2412,
8055,1601196884831,26.5272053,128.02785625,AP001,-81, 2462,
8055,1601196884831,26.5272053,128.02785625,AP002,-81, 2447,
8056,1601196885822,26.52719843,128.02784422,AP005,-57, 2412,
8056,1601196885822,26.52719843,128.02784422,AP001,-81, 2462,
8056,1601196885822,26.52719843,128.02784422,AP002,-81, 2447,
8057,1601196886834,26.52719585,128.02783332,AP005,-58, 2412,
8057,1601196886834,26.52719585,128.02783332,AP004,-72, 2412,
8057,1601196886834,26.52719585,128.02783332,AP003,-74, 2432,
8057,1601196886834,26.52719585,128.02783332,AP001,-76, 2462,
8057,1601196886834,26.52719585,128.02783332,AP002,-78, 2447,
8058,1601196887843,26.52720102,128.02782731,AP005,-58, 2412,
8058,1601196887843,26.52720102,128.02782731,AP004,-72, 2412,
8058,1601196887843,26.52720102,128.02782731,AP003,-74, 2432,
8058,1601196887843,26.52720102,128.02782731,AP001,-76, 2462,
8058,1601196887843,26.52720102,128.02782731,AP002,-78, 2447,
8059,1601196888833,26.52720792,128.02783561,AP005,-55, 2412,
8059,1601196888833,26.52720792,128.02783561,AP004,-77, 2412,
8059,1601196888833,26.52720792,128.02783561,AP001,-79, 2462,
8059,1601196888833,26.52720792,128.02783561,AP002,-79, 2447,
8059,1601196888833,26.52720792,128.02783561,AP003,-87, 2432,
8060,1601196889829,26.52720735,128.02785044,AP005,-55, 2412,
8060,1601196889829,26.52720735,128.02785044,AP004,-77, 2412,
8060,1601196889829,26.52720735,128.02785044,AP001,-79, 2462,
8060,1601196889829,26.52720735,128.02785044,AP002,-79, 2447,
8060,1601196889829,26.52720735,128.02785044,AP003,-87, 2432,
8061,1601196890830,26.52720385,128.02786396,AP005,-66, 2412,
8061,1601196890830,26.52720385,128.02786396,AP001,-69, 2462,
8061,1601196890830,26.52720385,128.02786396,AP004,-78, 2412,
8061,1601196890830,26.52720385,128.02786396,AP002,-79, 2447,
8061,1601196890830,26.52720385,128.02786396,AP003,-81, 2432,
8062,1601196891835,26.52719809,128.02787641,AP005,-66, 2412,
8062,1601196891835,26.52719809,128.02787641,AP001,-69, 2462,
8062,1601196891835,26.52719809,128.02787641,AP004,-78, 2412,
8062,1601196891835,26.52719809,128.02787641,AP002,-79, 2447,
8062,1601196891835,26.52719809,128.02787641,AP003,-81, 2432,
8063,1601196892830,26.52719001,128.02788619,AP001,-67, 2462,
8063,1601196892830,26.52719001,128.02788619,AP005,-74, 2412,
8063,1601196892830,26.52719001,128.02788619,AP002,-78, 2447,
8063,1601196892830,26.52719001,128.02788619,AP004,-79, 2412,
8063,1601196892830,26.52719001,128.02788619,AP003,-80, 2432,
8064,1601196893826,26.52718209,128.02789459,AP001,-67, 2462,
8064,1601196893826,26.52718209,128.02789459,AP005,-74, 2412,
8064,1601196893826,26.52718209,128.02789459,AP002,-78, 2447,
8064,1601196893826,26.52718209,128.02789459,AP004,-79, 2412,
8064,1601196893826,26.52718209,128.02789459,AP003,-80, 2432,
8065,1601196894824,26.52717513,128.02790357,AP001,-71, 2462,
8065,1601196894824,26.52717513,128.02790357,AP005,-74, 2412,
8065,1601196894824,26.52717513,128.02790357,AP002,-77, 2447,
8065,1601196894824,26.52717513,128.02790357,AP004,-78, 2412,
8065,1601196894824,26.52717513,128.02790357,AP003,-82, 2432,
8066,1601196895862,26.52716832,128.02791233,AP001,-71, 2462,
8066,1601196895862,26.52716832,128.02791233,AP005,-74, 2412,
8066,1601196895862,26.52716832,128.02791233,AP002,-77, 2447,
8066,1601196895862,26.52716832,128.02791233,AP004,-78, 2412,
8066,1601196895862,26.52716832,128.02791233,AP003,-82, 2432,
8067,1601196896820,26.52716245,128.02792123,AP001,-68, 2462,
8067,1601196896820,26.52716245,128.02792123,AP002,-72, 2447,
8067,1601196896820,26.52716245,128.02792123,AP004,-75, 2412,
8067,1601196896820,26.52716245,128.02792123,AP003,-79, 2432,
8068,1601196897818,26.52715583,128.02793002,AP001,-68, 2462,
8068,1601196897818,26.52715583,128.02793002,AP002,-72, 2447,
8068,1601196897818,26.52715583,128.02793002,AP004,-75, 2412,
8068,1601196897818,26.52715583,128.02793002,AP003,-79, 2432,
8069,1601196898841,26.52714857,128.0279388,AP001,-70, 2462,
8069,1601196898841,26.52714857,128.0279388,AP002,-75, 2447,
8069,1601196898841,26.52714857,128.0279388,AP004,-77, 2412,
8069,1601196898841,26.52714857,128.0279388,AP005,-80, 2412,
8069,1601196898841,26.52714857,128.0279388,AP003,-82, 2432,
8070,1601196899835,26.52714099,128.02794628,AP001,-70, 2462,
8070,1601196899835,26.52714099,128.02794628,AP002,-75, 2447,
8070,1601196899835,26.52714099,128.02794628,AP004,-77, 2412,
8070,1601196899835,26.52714099,128.02794628,AP005,-80, 2412,
8070,1601196899835,26.52714099,128.02794628,AP003,-82, 2432,
8071,1601196900862,26.5271353,128.02795279,AP004,-73, 2412,
8071,1601196900862,26.5271353,128.02795279,AP001,-73, 2462,
8071,1601196900862,26.5271353,128.02795279,AP002,-74, 2447,
8071,1601196900862,26.5271353,128.02795279,AP005,-77, 2412,
8071,1601196900862,26.5271353,128.02795279,AP003,-81, 2432,
8072,1601196901826,26.52712995,128.02795862,AP004,-73, 2412,
8072,1601196901826,26.52712995,128.02795862,AP001,-73, 2462,
8072,1601196901826,26.52712995,128.02795862,AP002,-74, 2447,
8072,1601196901826,26.52712995,128.02795862,AP005,-77, 2412,
8072,1601196901826,26.52712995,128.02795862,AP003,-81, 2432,
8073,1601196902826,26.52712258,128.02796542,AP001,-74, 2462,
8073,1601196902826,26.52712258,128.02796542,AP002,-74, 2447,
8073,1601196902826,26.52712258,128.02796542,AP005,-74, 2412,
8073,1601196902826,26.52712258,128.02796542,AP004,-78, 2412,
8073,1601196902826,26.52712258,128.02796542,AP003,-80, 2432,
8074,1601196903828,26.52711689,128.02797304,AP001,-74, 2462,
8074,1601196903828,26.52711689,128.02797304,AP002,-74, 2447,
8074,1601196903828,26.52711689,128.02797304,AP005,-74, 2412,
8074,1601196903828,26.52711689,128.02797304,AP004,-78, 2412,
8074,1601196903828,26.52711689,128.02797304,AP003,-80, 2432,
8075,1601196904814,26.52711204,128.02797931,AP002,-73, 2447,
8075,1601196904814,26.52711204,128.02797931,AP005,-74, 2412,
8075,1601196904814,26.52711204,128.02797931,AP004,-75, 2412,
8075,1601196904814,26.52711204,128.02797931,AP003,-80, 2432,
8075,1601196904814,26.52711204,128.02797931,AP001,-82, 2462,
8076,1601196905822,26.52710505,128.02798576,AP002,-73, 2447,
8076,1601196905822,26.52710505,128.02798576,AP005,-74, 2412,
8076,1601196905822,26.52710505,128.02798576,AP004,-75, 2412,
8076,1601196905822,26.52710505,128.02798576,AP003,-80, 2432,
8076,1601196905822,26.52710505,128.02798576,AP001,-82, 2462,
8077,1601196906820,26.52710002,128.0279931,AP004,-70, 2412,
8077,1601196906820,26.52710002,128.0279931,AP002,-74, 2447,
8077,1601196906820,26.52710002,128.0279931,AP005,-75, 2412,
8077,1601196906820,26.52710002,128.0279931,AP001,-77, 2462,
8077,1601196906820,26.52710002,128.0279931,AP003,-79, 2432,
8078,1601196907825,26.52709468,128.02800095,AP004,-70, 2412,
8078,1601196907825,26.52709468,128.02800095,AP002,-74, 2447,
8078,1601196907825,26.52709468,128.02800095,AP005,-75, 2412,
8078,1601196907825,26.52709468,128.02800095,AP001,-77, 2462,
8078,1601196907825,26.52709468,128.02800095,AP003,-79, 2432,
8079,1601196908821,26.52709029,128.02800693,AP001,-71, 2462,
8079,1601196908821,26.52709029,128.02800693,AP002,-73, 2447,
8079,1601196908821,26.52709029,128.02800693,AP005,-76, 2412,
8079,1601196908821,26.52709029,128.02800693,AP004,-78, 2412,
8079,1601196908821,26.52709029,128.02800693,AP003,-78, 2432,
8080,1601196909827,26.52708672,128.02801396,AP001,-71, 2462,
8080,1601196909827,26.52708672,128.02801396,AP002,-73, 2447,
8080,1601196909827,26.52708672,128.02801396,AP005,-76, 2412,
8080,1601196909827,26.52708672,128.02801396,AP004,-78, 2412,
8080,1601196909827,26.52708672,128.02801396,AP003,-78, 2432,
8081,1601196910827,26.52708169,128.02802114,AP004,-69, 2412,
8081,1601196910827,26.52708169,128.02802114,AP001,-70, 2462,
8081,1601196910827,26.52708169,128.02802114,AP002,-72, 2447,
8081,1601196910827,26.52708169,128.02802114,AP003,-81, 2432,
8081,1601196910827,26.52708169,128.02802114,AP005,-82, 2412,
8082,1601196911818,26.52707572,128.02802686,AP004,-69, 2412,
8082,1601196911818,26.52707572,128.02802686,AP001,-70, 2462,
8082,1601196911818,26.52707572,128.02802686,AP002,-72, 2447,
8082,1601196911818,26.52707572,128.02802686,AP003,-81, 2432,
8082,1601196911818,26.52707572,128.02802686,AP005,-82, 2412,
8083,1601196912820,26.52706972,128.02803243,AP004,-68, 2412,
8083,1601196912820,26.52706972,128.02803243,AP002,-71, 2447,
8083,1601196912820,26.52706972,128.02803243,AP001,-72, 2462,
8083,1601196912820,26.52706972,128.02803243,AP003,-78, 2432,
