SerialNumber,EpochTime,Latitude,Longitude,APName,RSSI,Frequency,
5292,1601103927295,26.52704618,128.0279086,AP001,-72, 2462,
5292,1601103927295,26.52704618,128.0279086,AP004,-72, 2412,
5292,1601103927295,26.52704618,128.0279086,AP002,-73, 2427,
5292,1601103927295,26.52704618,128.0279086,AP005,-78, 2422,
5292,1601103927295,26.52704618,128.0279086,AP003,-79, 2432,
5293,1601103928313,26.52704538,128.02791212,AP002,-69, 2427,
5293,1601103928313,26.52704538,128.02791212,AP001,-70, 2462,
5293,1601103928313,26.52704538,128.02791212,AP004,-70, 2412,
5293,1601103928313,26.52704538,128.02791212,AP003,-76, 2432,
5293,1601103928313,26.52704538,128.02791212,AP005,-78, 2422,
5294,1601103929303,26.52704524,128.02791457,AP002,-69, 2427,
5294,1601103929303,26.52704524,128.02791457,AP001,-70, 2462,
5294,1601103929303,26.52704524,128.02791457,AP004,-70, 2412,
5294,1601103929303,26.52704524,128.02791457,AP003,-76, 2432,
5294,1601103929303,26.52704524,128.02791457,AP005,-78, 2422,
5295,1601103930296,26.52704452,128.02791582,AP002,-69, 2427,
5295,1601103930296,26.52704452,128.02791582,AP004,-70, 2412,
5295,1601103930296,26.52704452,128.02791582,AP001,-72, 2462,
5295,1601103930296,26.52704452,128.02791582,AP003,-81, 2432,
5295,1601103930296,26.52704452,128.02791582,AP005,-82, 2422,
5296,1601103931303,26.52704384,128.02791847,AP002,-69, 2427,
5296,1601103931303,26.52704384,128.02791847,AP004,-70, 2412,
5296,1601103931303,26.52704384,128.02791847,AP001,-72, 2462,
5296,1601103931303,26.52704384,128.02791847,AP003,-81, 2432,
5296,1601103931303,26.52704384,128.02791847,AP005,-82, 2422,
5297,1601103932300,26.52704269,128.02792133,AP002,-68, 2427,
5297,1601103932300,26.52704269,128.02792133,AP004,-69, 2412,
5297,1601103932300,26.52704269,128.02792133,AP001,-72, 2462,
5297,1601103932300,26.52704269,128.02792133,AP005,-78, 2422,
5297,1601103932300,26.52704269,128.02792133,AP003,-80, 2432,
5298,1601103933301,26.52704136,128.02792531,AP002,-68, 2427,
5298,1601103933301,26.52704136,128.02792531,AP004,-69, 2412,
5298,1601103933301,26.52704136,128.02792531,AP001,-72, 2462,
5298,1601103933301,26.52704136,128.02792531,AP005,-78, 2422,
5298,1601103933301,26.52704136,128.02792531,AP003,-80, 2432,
5299,1601103934292,26.52703988,128.02792963,AP004,-67, 2412,
5299,1601103934292,26.52703988,128.02792963,AP002,-68, 2427,
5299,1601103934292,26.52703988,128.02792963,AP001,-69, 2462,
5299,1601103934292,26.52703988,128.02792963,AP005,-75, 2422,
5299,1601103934292,26.52703988,128.02792963,AP003,-78, 2432,
5300,1601103935303,26.52703927,128.0279347,AP004,-67, 2412,
5300,1601103935303,26.52703927,128.0279347,AP002,-68, 2427,
5300,1601103935303,26.52703927,128.0279347,AP001,-69, 2462,
5300,1601103935303,26.52703927,128.0279347,AP005,-75, 2422,
5300,1601103935303,26.52703927,128.0279347,AP003,-78, 2432,
5301,1601103936297,26.52703852,128.02793836,AP002,-70, 2427,
5301,1601103936297,26.52703852,128.02793836,AP004,-73, 2412,
5301,1601103936297,26.52703852,128.02793836,AP001,-74, 2462,
5301,1601103936297,26.52703852,128.02793836,AP005,-74, 2422,
5302,1601103937298,26.52703671,128.0279426,AP002,-70, 2427,
5302,1601103937298,26.52703671,128.0279426,AP004,-73, 2412,
5302,1601103937298,26.52703671,128.0279426,AP001,-74, 2462,
5302,1601103937298,26.52703671,128.0279426,AP005,-74, 2422,
5303,1601103938314,26.5270352,128.0279459,AP002,-68, 2427,
5303,1601103938314,26.5270352,128.0279459,AP004,-68, 2412,
5303,1601103938314,26.5270352,128.0279459,AP001,-73, 2462,
5303,1601103938314,26.5270352,128.0279459,AP005,-73, 2422,
5303,1601103938314,26.5270352,128.0279459,AP003,-77, 2432,
5304,1601103939307,26.52703403,128.02794943,AP002,-68, 2427,
5304,1601103939307,26.52703403,128.02794943,AP004,-68, 2412,
5304,1601103939307,26.52703403,128.02794943,AP001,-73, 2462,
5304,1601103939307,26.52703403,128.02794943,AP005,-73, 2422,
5304,1601103939307,26.52703403,128.02794943,AP003,-77, 2432,
5305,1601103940313,26.52703411,128.02795313,AP004,-66, 2412,
5305,1601103940313,26.52703411,128.02795313,AP002,-69, 2427,
5305,1601103940313,26.52703411,128.02795313,AP001,-73, 2462,
5305,1601103940313,26.52703411,128.02795313,AP003,-78, 2432,
5305,1601103940313,26.52703411,128.02795313,AP005,-79, 2422,
5306,1601103941306,26.52703289,128.02795658,AP004,-66, 2412,
5306,1601103941306,26.52703289,128.02795658,AP002,-69, 2427,
5306,1601103941306,26.52703289,128.02795658,AP001,-73, 2462,
5306,1601103941306,26.52703289,128.02795658,AP003,-78, 2432,
5306,1601103941306,26.52703289,128.02795658,AP005,-79, 2422,
5307,1601103942309,26.52703277,128.02796085,AP002,-69, 2427,
5307,1601103942309,26.52703277,128.02796085,AP001,-70, 2462,
5307,1601103942309,26.52703277,128.02796085,AP004,-70, 2412,
5307,1601103942309,26.52703277,128.02796085,AP003,-76, 2432,
5308,1601103943297,26.52703208,128.02796438,AP002,-69, 2427,
5308,1601103943297,26.52703208,128.02796438,AP001,-70, 2462,
5308,1601103943297,26.52703208,128.02796438,AP004,-70, 2412,
5308,1601103943297,26.52703208,128.02796438,AP003,-76, 2432,
5309,1601103944315,26.52703145,128.02796665,AP002,-68, 2427,
5309,1601103944315,26.52703145,128.02796665,AP004,-68, 2412,
5309,1601103944315,26.52703145,128.02796665,AP001,-70, 2462,
5309,1601103944315,26.52703145,128.02796665,AP005,-78, 2422,
5309,1601103944315,26.52703145,128.02796665,AP003,-79, 2432,
5310,1601103945312,26.52703051,128.02797028,AP002,-68, 2427,
5310,1601103945312,26.52703051,128.02797028,AP004,-68, 2412,
5310,1601103945312,26.52703051,128.02797028,AP001,-70, 2462,
5310,1601103945312,26.52703051,128.02797028,AP005,-78, 2422,
5310,1601103945312,26.52703051,128.02797028,AP003,-79, 2432,
5311,1601103946306,26.52703023,128.0279725,AP002,-66, 2427,
5311,1601103946306,26.52703023,128.0279725,AP001,-72, 2462,
5311,1601103946306,26.52703023,128.0279725,AP004,-72, 2412,
5311,1601103946306,26.52703023,128.0279725,AP003,-76, 2432,
5311,1601103946306,26.52703023,128.0279725,AP005,-80, 2422,
5312,1601103947301,26.52703051,128.02797517,AP002,-66, 2427,
5312,1601103947301,26.52703051,128.02797517,AP001,-72, 2462,
5312,1601103947301,26.52703051,128.02797517,AP004,-72, 2412,
5312,1601103947301,26.52703051,128.02797517,AP003,-76, 2432,
5312,1601103947301,26.52703051,128.02797517,AP005,-80, 2422,
5313,1601103948295,26.52703127,128.02797755,AP002,-68, 2427,
5313,1601103948295,26.52703127,128.02797755,AP001,-69, 2462,
5313,1601103948295,26.52703127,128.02797755,AP004,-71, 2412,
5313,1601103948295,26.52703127,128.02797755,AP003,-76, 2432,
5313,1601103948295,26.52703127,128.02797755,AP005,-80, 2422,
5314,1601103949304,26.52703116,128.02798187,AP002,-68, 2427,
5314,1601103949304,26.52703116,128.02798187,AP001,-69, 2462,
5314,1601103949304,26.52703116,128.02798187,AP004,-71, 2412,
5314,1601103949304,26.52703116,128.02798187,AP003,-76, 2432,
5314,1601103949304,26.52703116,128.02798187,AP005,-80, 2422,
5315,1601103950304,26.52703126,128.02798479,AP002,-68, 2427,
5315,1601103950304,26.52703126,128.02798479,AP001,-69, 2462,
5315,1601103950304,26.52703126,128.02798479,AP004,-71, 2412,
5315,1601103950304,26.52703126,128.02798479,AP003,-76, 2432,
5315,1601103950304,26.52703126,128.02798479,AP005,-80, 2422,
5316,1601103951322,26.52703179,128.02798771,AP001,-66, 2462,
5316,1601103951322,26.52703179,128.02798771,AP002,-67, 2427,
5316,1601103951322,26.52703179,128.02798771,AP004,-71, 2412,
5316,1601103951322,26.52703179,128.02798771,AP003,-76, 2432,
5316,1601103951322,26.52703179,128.02798771,AP005,-77, 2422,
5317,1601103952299,26.52703266,128.02799106,AP001,-66, 2462,
5317,1601103952299,26.52703266,128.02799106,AP002,-67, 2427,
5317,1601103952299,26.52703266,128.02799106,AP004,-71, 2412,
5317,1601103952299,26.52703266,128.02799106,AP003,-76, 2432,
5317,1601103952299,26.52703266,128.02799106,AP005,-77, 2422,
5318,1601103953295,26.52703198,128.02799455,AP001,-70, 2462,
5318,1601103953295,26.52703198,128.02799455,AP004,-71, 2412,
5318,1601103953295,26.52703198,128.02799455,AP002,-75, 2427,
5318,1601103953295,26.52703198,128.02799455,AP003,-77, 2432,
5318,1601103953295,26.52703198,128.02799455,AP005,-80, 2422,
5319,1601103954301,26.52703229,128.02799822,AP001,-70, 2462,
5319,1601103954301,26.52703229,128.02799822,AP004,-71, 2412,
5319,1601103954301,26.52703229,128.02799822,AP002,-75, 2427,
5319,1601103954301,26.52703229,128.02799822,AP003,-77, 2432,
5319,1601103954301,26.52703229,128.02799822,AP005,-80, 2422,
5320,1601103955294,26.52703612,128.0280018,AP002,-65, 2427,
5320,1601103955294,26.52703612,128.0280018,AP001,-69, 2462,
5320,1601103955294,26.52703612,128.0280018,AP004,-75, 2412,
5320,1601103955294,26.52703612,128.0280018,AP003,-78, 2432,
5320,1601103955294,26.52703612,128.0280018,AP005,-84, 2422,
5321,1601103956309,26.5270366,128.02800598,AP002,-65, 2427,
5321,1601103956309,26.5270366,128.02800598,AP001,-69, 2462,
5321,1601103956309,26.5270366,128.02800598,AP004,-75, 2412,
5321,1601103956309,26.5270366,128.02800598,AP003,-78, 2432,
5321,1601103956309,26.5270366,128.02800598,AP005,-84, 2422,
5322,1601103957314,26.52703586,128.02800817,AP001,-67, 2462,
5322,1601103957314,26.52703586,128.02800817,AP002,-68, 2427,
5322,1601103957314,26.52703586,128.02800817,AP003,-75, 2432,
5322,1601103957314,26.52703586,128.02800817,AP004,-77, 2412,
5322,1601103957314,26.52703586,128.02800817,AP005,-78, 2422,
5323,1601103958305,26.52703575,128.02801012,AP001,-67, 2462,
5323,1601103958305,26.52703575,128.02801012,AP002,-68, 2427,
5323,1601103958305,26.52703575,128.02801012,AP003,-75, 2432,
5323,1601103958305,26.52703575,128.02801012,AP004,-77, 2412,
5323,1601103958305,26.52703575,128.02801012,AP005,-78, 2422,
5324,1601103959299,26.52703463,128.02801152,AP002,-67, 2427,
5324,1601103959299,26.52703463,128.02801152,AP001,-70, 2462,
5324,1601103959299,26.52703463,128.02801152,AP004,-70, 2412,
5324,1601103959299,26.52703463,128.02801152,AP003,-76, 2432,
5324,1601103959299,26.52703463,128.02801152,AP005,-85, 2422,
5325,1601103960301,26.52703361,128.02801441,AP002,-67, 2427,
5325,1601103960301,26.52703361,128.02801441,AP001,-70, 2462,
5325,1601103960301,26.52703361,128.02801441,AP004,-70, 2412,
5325,1601103960301,26.52703361,128.02801441,AP003,-76, 2432,
5325,1601103960301,26.52703361,128.02801441,AP005,-85, 2422,
5326,1601103961306,26.52703267,128.0280173,AP002,-66, 2427,
5326,1601103961306,26.52703267,128.0280173,AP001,-69, 2462,
5326,1601103961306,26.52703267,128.0280173,AP004,-72, 2412,
5326,1601103961306,26.52703267,128.0280173,AP003,-77, 2432,
5326,1601103961306,26.52703267,128.0280173,AP005,-83, 2422,
5327,1601103962304,26.52703421,128.02802095,AP002,-66, 2427,
5327,1601103962304,26.52703421,128.02802095,AP001,-69, 2462,
5327,1601103962304,26.52703421,128.02802095,AP004,-72, 2412,
5327,1601103962304,26.52703421,128.02802095,AP003,-77, 2432,
5327,1601103962304,26.52703421,128.02802095,AP005,-83, 2422,
5328,1601103963329,26.52703548,128.02802396,AP002,-69, 2427,
5328,1601103963329,26.52703548,128.02802396,AP001,-69, 2462,
5328,1601103963329,26.52703548,128.02802396,AP004,-71, 2412,
5328,1601103963329,26.52703548,128.02802396,AP003,-79, 2432,
5328,1601103963329,26.52703548,128.02802396,AP005,-84, 2422,
5329,1601103964311,26.52703586,128.02802607,AP002,-69, 2427,
5329,1601103964311,26.52703586,128.02802607,AP001,-69, 2462,
5329,1601103964311,26.52703586,128.02802607,AP004,-71, 2412,
5329,1601103964311,26.52703586,128.02802607,AP003,-79, 2432,
5329,1601103964311,26.52703586,128.02802607,AP005,-84, 2422,
5330,1601103965299,26.52703627,128.02802872,AP002,-68, 2427,
5330,1601103965299,26.52703627,128.02802872,AP001,-71, 2462,
5330,1601103965299,26.52703627,128.02802872,AP004,-74, 2412,
5330,1601103965299,26.52703627,128.02802872,AP003,-77, 2432,
5330,1601103965299,26.52703627,128.02802872,AP005,-81, 2422,
5331,1601103966311,26.52703643,128.02803076,AP002,-68, 2427,
5331,1601103966311,26.52703643,128.02803076,AP001,-71, 2462,
5331,1601103966311,26.52703643,128.02803076,AP004,-74, 2412,
5331,1601103966311,26.52703643,128.02803076,AP003,-77, 2432,
5331,1601103966311,26.52703643,128.02803076,AP005,-81, 2422,
5332,1601103967299,26.52703594,128.02803387,AP002,-68, 2427,
5332,1601103967299,26.52703594,128.02803387,AP001,-68, 2462,
5332,1601103967299,26.52703594,128.02803387,AP004,-77, 2412,
5332,1601103967299,26.52703594,128.02803387,AP003,-78, 2432,
5333,1601103968307,26.52703603,128.02803749,AP002,-68, 2427,
5333,1601103968307,26.52703603,128.02803749,AP001,-68, 2462,
5333,1601103968307,26.52703603,128.02803749,AP004,-77, 2412,
5333,1601103968307,26.52703603,128.02803749,AP003,-78, 2432,
5334,1601103969311,26.52703537,128.0280411,AP002,-65, 2427,
5334,1601103969311,26.52703537,128.0280411,AP004,-67, 2412,
5334,1601103969311,26.52703537,128.0280411,AP001,-70, 2462,
5334,1601103969311,26.52703537,128.0280411,AP003,-75, 2432,
5334,1601103969311,26.52703537,128.0280411,AP005,-79, 2422,
5335,1601103970316,26.5270346,128.02804414,AP002,-65, 2427,
5335,1601103970316,26.5270346,128.02804414,AP004,-67, 2412,
5335,1601103970316,26.5270346,128.02804414,AP001,-70, 2462,
5335,1601103970316,26.5270346,128.02804414,AP003,-75, 2432,
5335,1601103970316,26.5270346,128.02804414,AP005,-79, 2422,
5336,1601103971302,26.52703429,128.0280464,AP002,-66, 2427,
5336,1601103971302,26.52703429,128.0280464,AP004,-67, 2412,
5336,1601103971302,26.52703429,128.0280464,AP001,-70, 2462,
5336,1601103971302,26.52703429,128.0280464,AP003,-74, 2432,
5336,1601103971302,26.52703429,128.0280464,AP005,-83, 2422,
5337,1601103972299,26.52703317,128.02804825,AP002,-66, 2427,
5337,1601103972299,26.52703317,128.02804825,AP004,-67, 2412,
5337,1601103972299,26.52703317,128.02804825,AP001,-70, 2462,
5337,1601103972299,26.52703317,128.02804825,AP003,-74, 2432,
5337,1601103972299,26.52703317,128.02804825,AP005,-83, 2422,
5338,1601103973300,26.52703353,128.02805067,AP002,-64, 2427,
5338,1601103973300,26.52703353,128.02805067,AP001,-67, 2462,
5338,1601103973300,26.52703353,128.02805067,AP004,-72, 2412,
5338,1601103973300,26.52703353,128.02805067,AP003,-74, 2432,
5338,1601103973300,26.52703353,128.02805067,AP005,-84, 2422,
5339,1601103974309,26.52703326,128.02805329,AP002,-64, 2427,
5339,1601103974309,26.52703326,128.02805329,AP001,-67, 2462,
5339,1601103974309,26.52703326,128.02805329,AP004,-72, 2412,
5339,1601103974309,26.52703326,128.02805329,AP003,-74, 2432,
5339,1601103974309,26.52703326,128.02805329,AP005,-84, 2422,
5340,1601103975314,26.52703277,128.02805638,AP002,-63, 2427,
5340,1601103975314,26.52703277,128.02805638,AP004,-67, 2412,
5340,1601103975314,26.52703277,128.02805638,AP001,-70, 2462,
5340,1601103975314,26.52703277,128.02805638,AP003,-76, 2432,
5341,1601103976309,26.52703176,128.02806145,AP002,-63, 2427,
5341,1601103976309,26.52703176,128.02806145,AP004,-67, 2412,
5341,1601103976309,26.52703176,128.02806145,AP001,-70, 2462,
5341,1601103976309,26.52703176,128.02806145,AP003,-76, 2432,
5342,1601103977298,26.52703114,128.02806548,AP002,-66, 2427,
5342,1601103977298,26.52703114,128.02806548,AP001,-69, 2462,
5342,1601103977298,26.52703114,128.02806548,AP004,-69, 2412,
5342,1601103977298,26.52703114,128.02806548,AP003,-76, 2432,
5342,1601103977298,26.52703114,128.02806548,AP005,-85, 2422,
5343,1601103978306,26.52703063,128.02806976,AP002,-66, 2427,
5343,1601103978306,26.52703063,128.02806976,AP001,-69, 2462,
5343,1601103978306,26.52703063,128.02806976,AP004,-69, 2412,
5343,1601103978306,26.52703063,128.02806976,AP003,-76, 2432,
5343,1601103978306,26.52703063,128.02806976,AP005,-85, 2422,
5344,1601103979305,26.52702999,128.02807166,AP002,-65, 2427,
5344,1601103979305,26.52702999,128.02807166,AP001,-69, 2462,
5344,1601103979305,26.52702999,128.02807166,AP004,-73, 2412,
5344,1601103979305,26.52702999,128.02807166,AP003,-77, 2432,
5344,1601103979305,26.52702999,128.02807166,AP005,-85, 2422,
5345,1601103980302,26.52702878,128.02807487,AP002,-65, 2427,
5345,1601103980302,26.52702878,128.02807487,AP001,-69, 2462,
5345,1601103980302,26.52702878,128.02807487,AP004,-73, 2412,
5345,1601103980302,26.52702878,128.02807487,AP003,-77, 2432,
5345,1601103980302,26.52702878,128.02807487,AP005,-85, 2422,
5346,1601103981302,26.52702867,128.02807771,AP002,-63, 2427,
5346,1601103981302,26.52702867,128.02807771,AP001,-67, 2462,
5346,1601103981302,26.52702867,128.02807771,AP004,-74, 2412,
5346,1601103981302,26.52702867,128.02807771,AP003,-76, 2432,
5346,1601103981302,26.52702867,128.02807771,AP005,-85, 2422,
5347,1601103982307,26.5270297,128.02807877,AP002,-63, 2427,
5347,1601103982307,26.5270297,128.02807877,AP001,-67, 2462,
5347,1601103982307,26.5270297,128.02807877,AP004,-74, 2412,
5347,1601103982307,26.5270297,128.02807877,AP003,-76, 2432,
5347,1601103982307,26.5270297,128.02807877,AP005,-85, 2422,
5348,1601103983297,26.52703029,128.02808193,AP002,-66, 2427,
5348,1601103983297,26.52703029,128.02808193,AP004,-67, 2412,
5348,1601103983297,26.52703029,128.02808193,AP001,-70, 2462,
5348,1601103983297,26.52703029,128.02808193,AP003,-75, 2432,
5348,1601103983297,26.52703029,128.02808193,AP005,-88, 2422,
5349,1601103984308,26.5270295,128.02808635,AP002,-66, 2427,
5349,1601103984308,26.5270295,128.02808635,AP004,-67, 2412,
5349,1601103984308,26.5270295,128.02808635,AP001,-70, 2462,
5349,1601103984308,26.5270295,128.02808635,AP003,-75, 2432,
5349,1601103984308,26.5270295,128.02808635,AP005,-88, 2422,
5350,1601103985304,26.52702885,128.02808915,AP002,-61, 2427,
5350,1601103985304,26.52702885,128.02808915,AP001,-70, 2462,
5350,1601103985304,26.52702885,128.02808915,AP004,-71, 2412,
5350,1601103985304,26.52702885,128.02808915,AP003,-72, 2432,
5350,1601103985304,26.52702885,128.02808915,AP005,-84, 2422,
5351,1601103986303,26.52702767,128.02809241,AP002,-61, 2427,
5351,1601103986303,26.52702767,128.02809241,AP001,-70, 2462,
5351,1601103986303,26.52702767,128.02809241,AP004,-71, 2412,
5351,1601103986303,26.52702767,128.02809241,AP003,-72, 2432,
5351,1601103986303,26.52702767,128.02809241,AP005,-84, 2422,
5352,1601103987296,26.52702641,128.02809666,AP002,-64, 2427,
5352,1601103987296,26.52702641,128.02809666,AP001,-70, 2462,
5352,1601103987296,26.52702641,128.02809666,AP004,-73, 2412,
5352,1601103987296,26.52702641,128.02809666,AP003,-76, 2432,
5352,1601103987296,26.52702641,128.02809666,AP005,-87, 2422,
5353,1601103988298,26.52702488,128.02810046,AP002,-64, 2427,
5353,1601103988298,26.52702488,128.02810046,AP001,-70, 2462,
5353,1601103988298,26.52702488,128.02810046,AP004,-73, 2412,
5353,1601103988298,26.52702488,128.02810046,AP003,-76, 2432,
5353,1601103988298,26.52702488,128.02810046,AP005,-87, 2422,
5354,1601103989310,26.52702386,128.02810367,AP002,-63, 2427,
5354,1601103989310,26.52702386,128.02810367,AP001,-68, 2462,
5354,1601103989310,26.52702386,128.02810367,AP004,-73, 2412,
5354,1601103989310,26.52702386,128.02810367,AP003,-73, 2432,
5354,1601103989310,26.52702386,128.02810367,AP005,-86, 2422,
5355,1601103990304,26.52702352,128.02810709,AP002,-63, 2427,
5355,1601103990304,26.52702352,128.02810709,AP001,-68, 2462,
5355,1601103990304,26.52702352,128.02810709,AP004,-73, 2412,
5355,1601103990304,26.52702352,128.02810709,AP003,-73, 2432,
5355,1601103990304,26.52702352,128.02810709,AP005,-86, 2422,
5356,1601103991299,26.52702255,128.0281101,AP002,-62, 2427,
5356,1601103991299,26.52702255,128.0281101,AP001,-67, 2462,
5356,1601103991299,26.52702255,128.0281101,AP004,-73, 2412,
5356,1601103991299,26.52702255,128.0281101,AP003,-74, 2432,
5357,1601103992305,26.5270215,128.02811337,AP002,-62, 2427,
5357,1601103992305,26.5270215,128.02811337,AP001,-67, 2462,
5357,1601103992305,26.5270215,128.02811337,AP004,-73, 2412,
5357,1601103992305,26.5270215,128.02811337,AP003,-74, 2432,
5358,1601103993298,26.52702002,128.02811521,AP002,-62, 2427,
5358,1601103993298,26.52702002,128.02811521,AP001,-70, 2462,
5358,1601103993298,26.52702002,128.02811521,AP004,-71, 2412,
5358,1601103993298,26.52702002,128.02811521,AP003,-75, 2432,
5358,1601103993298,26.52702002,128.02811521,AP005,-84, 2422,
5359,1601103994300,26.52701953,128.02811677,AP002,-62, 2427,
5359,1601103994300,26.52701953,128.02811677,AP001,-70, 2462,
5359,1601103994300,26.52701953,128.02811677,AP004,-71, 2412,
5359,1601103994300,26.52701953,128.02811677,AP003,-75, 2432,
5359,1601103994300,26.52701953,128.02811677,AP005,-84, 2422,
5360,1601103995305,26.52701951,128.02811785,AP002,-63, 2427,
5360,1601103995305,26.52701951,128.02811785,AP001,-70, 2462,
5360,1601103995305,26.52701951,128.02811785,AP004,-72, 2412,
5360,1601103995305,26.52701951,128.02811785,AP003,-75, 2432,
5361,1601103996306,26.52701786,128.02812153,AP002,-63, 2427,
5361,1601103996306,26.52701786,128.02812153,AP001,-70, 2462,
5361,1601103996306,26.52701786,128.02812153,AP004,-72, 2412,
5361,1601103996306,26.52701786,128.02812153,AP003,-75, 2432,
5362,1601103997306,26.52701736,128.02812448,AP002,-64, 2427,
5362,1601103997306,26.52701736,128.02812448,AP001,-67, 2462,
5362,1601103997306,26.52701736,128.02812448,AP003,-73, 2432,
5362,1601103997306,26.52701736,128.02812448,AP004,-80, 2412,
5362,1601103997306,26.52701736,128.02812448,AP005,-86, 2422,
5363,1601103998301,26.52701814,128.02812712,AP002,-64, 2427,
5363,1601103998301,26.52701814,128.02812712,AP001,-67, 2462,
5363,1601103998301,26.52701814,128.02812712,AP003,-73, 2432,
5363,1601103998301,26.52701814,128.02812712,AP004,-80, 2412,
5363,1601103998301,26.52701814,128.02812712,AP005,-86, 2422,
5364,1601103999319,26.52701928,128.02812987,AP002,-64, 2427,
5364,1601103999319,26.52701928,128.02812987,AP001,-72, 2462,
5364,1601103999319,26.52701928,128.02812987,AP004,-75, 2412,
5364,1601103999319,26.52701928,128.02812987,AP003,-75, 2432,
5364,1601103999319,26.52701928,128.02812987,AP005,-84, 2422,
5365,1601104000297,26.52702037,128.02813204,AP002,-64, 2427,
5365,1601104000297,26.52702037,128.02813204,AP001,-72, 2462,
5365,1601104000297,26.52702037,128.02813204,AP004,-75, 2412,
5365,1601104000297,26.52702037,128.02813204,AP003,-75, 2432,
5365,1601104000297,26.52702037,128.02813204,AP005,-84, 2422,
5366,1601104001294,26.52702117,128.02813414,AP002,-62, 2427,
5366,1601104001294,26.52702117,128.02813414,AP001,-72, 2462,
5366,1601104001294,26.52702117,128.02813414,AP004,-73, 2412,
5366,1601104001294,26.52702117,128.02813414,AP003,-73, 2432,
5366,1601104001294,26.52702117,128.02813414,AP005,-85, 2422,
5367,1601104002297,26.52702155,128.0281369,AP002,-62, 2427,
5367,1601104002297,26.52702155,128.0281369,AP001,-72, 2462,
5367,1601104002297,26.52702155,128.0281369,AP004,-73, 2412,
5367,1601104002297,26.52702155,128.0281369,AP003,-73, 2432,
5367,1601104002297,26.52702155,128.0281369,AP005,-85, 2422,
5368,1601104003301,26.52702043,128.02814093,AP002,-70, 2427,
5368,1601104003301,26.52702043,128.02814093,AP001,-72, 2462,
5368,1601104003301,26.52702043,128.02814093,AP003,-75, 2432,
5368,1601104003301,26.52702043,128.02814093,AP004,-76, 2412,
5368,1601104003301,26.52702043,128.02814093,AP005,-85, 2422,
5369,1601104004299,26.5270187,128.02814524,AP002,-70, 2427,
5369,1601104004299,26.5270187,128.02814524,AP001,-72, 2462,
5369,1601104004299,26.5270187,128.02814524,AP003,-75, 2432,
5369,1601104004299,26.5270187,128.02814524,AP004,-76, 2412,
5369,1601104004299,26.5270187,128.02814524,AP005,-85, 2422,
5370,1601104005304,26.52701865,128.02814903,AP002,-65, 2427,
5370,1601104005304,26.52701865,128.02814903,AP001,-70, 2462,
5370,1601104005304,26.52701865,128.02814903,AP004,-73, 2412,
5370,1601104005304,26.52701865,128.02814903,AP003,-74, 2432,
5371,1601104006296,26.52701934,128.02815256,AP002,-65, 2427,
5371,1601104006296,26.52701934,128.02815256,AP001,-70, 2462,
5371,1601104006296,26.52701934,128.02815256,AP004,-73, 2412,
5371,1601104006296,26.52701934,128.02815256,AP003,-74, 2432,
5372,1601104007298,26.52701985,128.02815518,AP002,-60, 2427,
5372,1601104007298,26.52701985,128.02815518,AP001,-73, 2462,
5372,1601104007298,26.52701985,128.02815518,AP003,-73, 2432,
5372,1601104007298,26.52701985,128.02815518,AP004,-76, 2412,
5373,1601104008313,26.52702051,128.0281578,AP002,-60, 2427,
5373,1601104008313,26.52702051,128.0281578,AP001,-73, 2462,
5373,1601104008313,26.52702051,128.0281578,AP003,-73, 2432,
5373,1601104008313,26.52702051,128.0281578,AP004,-76, 2412,
5374,1601104009299,26.52702009,128.02816218,AP002,-64, 2427,
5374,1601104009299,26.52702009,128.02816218,AP001,-70, 2462,
5374,1601104009299,26.52702009,128.02816218,AP003,-75, 2432,
5374,1601104009299,26.52702009,128.02816218,AP004,-83, 2412,
5374,1601104009299,26.52702009,128.02816218,AP005,-86, 2422,
5375,1601104010294,26.52701961,128.02816394,AP002,-64, 2427,
5375,1601104010294,26.52701961,128.02816394,AP001,-70, 2462,
5375,1601104010294,26.52701961,128.02816394,AP003,-75, 2432,
5375,1601104010294,26.52701961,128.02816394,AP004,-83, 2412,
5375,1601104010294,26.52701961,128.02816394,AP005,-86, 2422,
5376,1601104011297,26.5270199,128.02816832,AP002,-64, 2427,
5376,1601104011297,26.5270199,128.02816832,AP003,-75, 2432,
5376,1601104011297,26.5270199,128.02816832,AP001,-76, 2462,
5376,1601104011297,26.5270199,128.02816832,AP004,-80, 2412,
5376,1601104011297,26.5270199,128.02816832,AP005,-85, 2422,
5377,1601104012295,26.52701951,128.02817066,AP002,-64, 2427,
5377,1601104012295,26.52701951,128.02817066,AP003,-75, 2432,
5377,1601104012295,26.52701951,128.02817066,AP001,-76, 2462,
5377,1601104012295,26.52701951,128.02817066,AP004,-80, 2412,
5377,1601104012295,26.52701951,128.02817066,AP005,-85, 2422,
5378,1601104013313,26.52701976,128.02817278,AP002,-66, 2427,
5378,1601104013313,26.52701976,128.02817278,AP001,-67, 2462,
5378,1601104013313,26.52701976,128.02817278,AP004,-76, 2412,
5378,1601104013313,26.52701976,128.02817278,AP003,-77, 2432,
5378,1601104013313,26.52701976,128.02817278,AP005,-85, 2422,
5379,1601104014319,26.52702062,128.02817489,AP002,-66, 2427,
5379,1601104014319,26.52702062,128.02817489,AP001,-67, 2462,
5379,1601104014319,26.52702062,128.02817489,AP004,-76, 2412,
5379,1601104014319,26.52702062,128.02817489,AP003,-77, 2432,
